10298|"HUNGO"|6|"Hungry Owl All-Night Grocers"|"8 Johnstown Road"|"Cork"|"Co. Cork"|?|"Ireland"|2|07/30/1992|08/27/1992|08/05/1992|1.6822000E+02
10299|"RICAR"|4|"Ricardo Adocicados"|"Av. Copacabana, 267"|"Rio de Janeiro"|"RJ"|"02389-890"|"Brazil"|2|07/31/1992|08/28/1992|08/07/1992|2.9760000E+01
10300|"MAGAA"|2|"Magazzini Alimentari Riuniti"|"Via Ludovico il Moro 22"|"Bergamo"|?|"24100"|"Italy"|2|08/03/1992|08/31/1992|08/12/1992|1.7680000E+01
10301|"WANDK"|8|"Die Wandernde Kuh"|"Adenauerallee 900"|"Stuttgart"|?|"70563"|"Germany"|2|08/03/1992|08/31/1992|08/11/1992|4.5080000E+01
10302|"SUPRD"|4|"Suprêmes délices"|"Boulevard Tirou, 255"|"Charleroi"|?|"B-6000"|"Belgium"|2|08/04/1992|09/01/1992|09/02/1992|6.2700000E+00
10303|"GODOS"|7|"Godos Cocina Típica"|"C/ Romero, 33"|"Sevilla"|?|"41101"|"Spain"|2|08/05/1992|09/02/1992|08/12/1992|1.0783000E+02
10304|"TORTU"|1|"Tortuga Restaurante"|"Avda. Azteca 123"|"México D.F."|?|"05033"|"Mexico"|2|08/06/1992|09/03/1992|08/11/1992|6.3790000E+01
10305|"OLDWO"|8|"Old World Delicatessen"|"2743 Bering St."|"Anchorage"|"AK"|"99508"|"USA"|3|08/07/1992|09/04/1992|09/02/1992|2.5762000E+02
10306|"ROMEY"|1|"Romero y tomillo"|"Gran Vía, 1"|"Madrid"|?|"28001"|"Spain"|3|08/10/1992|09/07/1992|08/17/1992|7.5600000E+00
10307|"LONEP"|2|"Lonesome Pine Restaurant"|"89 Chiaroscuro Rd."|"Portland"|"OR"|"97219"|"USA"|2|08/11/1992|09/08/1992|08/19/1992|5.6000000E-01
10308|"ANATR"|7|"Ana Trujillo Emparedados y helados"|"Avda. de la Constitución 2222"|"México D.F."|?|"05021"|"Mexico"|3|08/12/1992|09/09/1992|08/18/1992|1.6100000E+00
10309|"HUNGO"|3|"Hungry Owl All-Night Grocers"|"8 Johnstown Road"|"Cork"|"Co. Cork"|?|"Ireland"|1|08/13/1992|09/10/1992|09/16/1992|4.7300000E+01
10310|"THEBI"|8|"The Big Cheese"|"89 Jefferson Way Suite 2"|"Portland"|"OR"|"97201"|"USA"|2|08/14/1992|09/11/1992|08/21/1992|1.7520000E+01
10311|"DUMON"|1|"Du monde entier"|"67, rue des Cinquante Otages"|"Nantes"|?|"44000"|"France"|3|08/14/1992|08/28/1992|08/20/1992|2.4690000E+01
10312|"WANDK"|2|"Die Wandernde Kuh"|"Adenauerallee 900"|"Stuttgart"|?|"70563"|"Germany"|2|08/17/1992|09/14/1992|08/27/1992|4.0260000E+01
10313|"QUICK"|2|"QUICK-Stop"|"Taucherstraße 10"|"Cunewalde"|?|"01307"|"Germany"|2|08/18/1992|09/15/1992|08/28/1992|1.9600000E+00
10314|"RATTC"|1|"Rattlesnake Canyon Grocery"|"2817 Milton Dr."|"Albuquerque"|"NM"|"87110"|"USA"|2|08/19/1992|09/16/1992|08/28/1992|7.4160000E+01
10315|"ISLAT"|4|"Island Trading"|"Garden House Crowther Way"|"Hedge End"|"Lancashire"|"LA9 PX8"|"UK"|2|08/20/1992|09/17/1992|08/27/1992|4.1760000E+01
10316|"RATTC"|1|"Rattlesnake Canyon Grocery"|"2817 Milton Dr."|"Albuquerque"|"NM"|"87110"|"USA"|3|08/21/1992|09/18/1992|09/01/1992|1.5015000E+02
10317|"LONEP"|6|"Lonesome Pine Restaurant"|"89 Chiaroscuro Rd."|"Portland"|"OR"|"97219"|"USA"|1|08/24/1992|09/21/1992|09/03/1992|1.2690000E+01
10318|"ISLAT"|8|"Island Trading"|"Garden House Crowther Way"|"Hedge End"|"Lancashire"|"LA9 PX8"|"UK"|2|08/25/1992|09/22/1992|08/28/1992|4.7300000E+00
10319|"TORTU"|7|"Tortuga Restaurante"|"Avda. Azteca 123"|"México D.F."|?|"05033"|"Mexico"|3|08/26/1992|09/23/1992|09/04/1992|6.4500000E+01
10320|"WARTH"|5|"Wartian Herkku"|"Torikatu 38"|"Oulu"|?|"90110"|"Finland"|3|08/27/1992|09/10/1992|09/11/1992|3.4570000E+01
10321|"ISLAT"|3|"Island Trading"|"Garden House Crowther Way"|"Hedge End"|"Lancashire"|"LA9 PX8"|"UK"|2|08/27/1992|09/24/1992|09/04/1992|3.4300000E+00
10322|"PERIC"|7|"Pericles Comidas clásicas"|"Calle Dr. Jorge Cash 321"|"México D.F."|?|"05033"|"Mexico"|3|08/28/1992|09/25/1992|09/16/1992|4.0000000E-01
10323|"KOENE"|4|"Königlich Essen"|"Maubelstr. 90"|"Brandenburg"|?|"14776"|"Germany"|1|08/31/1992|09/28/1992|09/07/1992|4.8800000E+00
10324|"SAVEA"|9|"Save-a-lot Markets"|"187 Suffolk Ln."|"Boise"|"ID"|"83720"|"USA"|1|09/01/1992|09/29/1992|09/03/1992|2.1427000E+02
10325|"KOENE"|1|"Königlich Essen"|"Maubelstr. 90"|"Brandenburg"|?|"14776"|"Germany"|3|09/02/1992|09/16/1992|09/07/1992|6.4860000E+01
10326|"BOLID"|4|"Bólido Comidas preparadas"|"C/ Araquil, 67"|"Madrid"|?|"28023"|"Spain"|2|09/03/1992|10/01/1992|09/07/1992|7.7920000E+01
10327|"FOLKO"|2|"Folk och fä HB"|"Åkergatan 24"|"Bräcke"|?|"S-844 67"|"Sweden"|1|09/04/1992|10/02/1992|09/07/1992|6.3360000E+01
10328|"FURIB"|4|"Furia Bacalhau e Frutos do Mar"|"Jardim das rosas n. 32"|"Lisboa"|?|"1675"|"Portugal"|3|09/07/1992|10/05/1992|09/10/1992|8.7030000E+01
10329|"SPLIR"|4|"Split Rail Beer & Ale"|"P.O. Box 555"|"Lander"|"WY"|"82520"|"USA"|2|09/08/1992|10/20/1992|09/16/1992|1.9167000E+02
10330|"LILAS"|3|"LILA-Supermercado"|"Carrera 52 con Ave. Bolívar #65-98 Llano Largo"|"Barquisimeto"|"Lara"|"3508"|"Venezuela"|1|09/09/1992|10/07/1992|09/21/1992|1.2750000E+01
10331|"BONAP"|9|"Bon app'"|"12, rue des Bouchers"|"Marseille"|?|"13008"|"France"|1|09/09/1992|10/21/1992|09/14/1992|1.0190000E+01
10332|"MEREP"|3|"Mère Paillarde"|"43 rue St. Laurent"|"Montréal"|"Québec"|"H1J 1C3"|"Canada"|2|09/10/1992|10/22/1992|09/14/1992|5.2840000E+01
10333|"WARTH"|5|"Wartian Herkku"|"Torikatu 38"|"Oulu"|?|"90110"|"Finland"|3|09/11/1992|10/09/1992|09/18/1992|5.9000000E-01
10334|"VICTE"|8|"Victuailles en stock"|"2, rue du Commerce"|"Lyon"|?|"69004"|"France"|2|09/14/1992|10/12/1992|09/21/1992|8.5600000E+00
10335|"HUNGO"|7|"Hungry Owl All-Night Grocers"|"8 Johnstown Road"|"Cork"|"Co. Cork"|?|"Ireland"|2|09/15/1992|10/13/1992|09/17/1992|4.2110000E+01
10336|"PRINI"|7|"Princesa Isabel Vinhos"|"Estrada da saúde n. 58"|"Lisboa"|?|"1756"|"Portugal"|2|09/16/1992|10/14/1992|09/18/1992|1.5510000E+01
10337|"FRANK"|4|"Frankenversand"|"Berliner Platz 43"|"München"|?|"80805"|"Germany"|3|09/17/1992|10/15/1992|09/22/1992|1.0826000E+02
10338|"OLDWO"|4|"Old World Delicatessen"|"2743 Bering St."|"Anchorage"|"AK"|"99508"|"USA"|3|09/18/1992|10/16/1992|09/22/1992|8.4210000E+01
10339|"MEREP"|2|"Mère Paillarde"|"43 rue St. Laurent"|"Montréal"|"Québec"|"H1J 1C3"|"Canada"|2|09/21/1992|10/19/1992|09/28/1992|1.5660000E+01
10340|"BONAP"|1|"Bon app'"|"12, rue des Bouchers"|"Marseille"|?|"13008"|"France"|3|09/22/1992|10/20/1992|10/02/1992|1.6631000E+02
10341|"SIMOB"|7|"Simons bistro"|"Vinbæltet 34"|"København"|?|"1734"|"Denmark"|3|09/22/1992|10/20/1992|09/29/1992|2.6780000E+01
10342|"FRANK"|4|"Frankenversand"|"Berliner Platz 43"|"München"|?|"80805"|"Germany"|2|09/23/1992|10/07/1992|09/28/1992|5.4830000E+01
10343|"LEHMS"|4|"Lehmanns Marktstand"|"Magazinweg 7"|"Frankfurt a.M."|?|"60528"|"Germany"|1|09/24/1992|10/22/1992|09/30/1992|1.1037000E+02
10344|"WHITC"|4|"White Clover Markets"|"1029 - 12th Ave. S."|"Seattle"|"WA"|"98124"|"USA"|2|09/25/1992|10/23/1992|09/29/1992|2.3290000E+01
10345|"QUICK"|2|"QUICK-Stop"|"Taucherstraße 10"|"Cunewalde"|?|"01307"|"Germany"|2|09/28/1992|10/26/1992|10/05/1992|2.4906000E+02
10346|"RATTC"|3|"Rattlesnake Canyon Grocery"|"2817 Milton Dr."|"Albuquerque"|"NM"|"87110"|"USA"|3|09/29/1992|11/10/1992|10/02/1992|1.4208000E+02
10347|"FAMIA"|4|"Familia Arquibaldo"|"Rua Orós, 92"|"São Paulo"|"SP"|"05442-030"|"Brazil"|3|09/30/1992|10/28/1992|10/02/1992|3.1000000E+00
10348|"WANDK"|4|"Die Wandernde Kuh"|"Adenauerallee 900"|"Stuttgart"|?|"70563"|"Germany"|2|10/01/1992|10/29/1992|10/09/1992|7.8000000E-01
10349|"SPLIR"|7|"Split Rail Beer & Ale"|"P.O. Box 555"|"Lander"|"WY"|"82520"|"USA"|1|10/02/1992|10/30/1992|10/09/1992|8.6300000E+00
10350|"LAMAI"|6|"La maison d'Asie"|"1 rue Alsace-Lorraine"|"Toulouse"|?|"31000"|"France"|2|10/05/1992|11/02/1992|10/27/1992|6.4190000E+01
10351|"ERNSH"|1|"Ernst Handel"|"Kirchgasse 6"|"Graz"|?|"8010"|"Austria"|1|10/05/1992|11/02/1992|10/14/1992|1.6233000E+02
10352|"FURIB"|3|"Furia Bacalhau e Frutos do Mar"|"Jardim das rosas n. 32"|"Lisboa"|?|"1675"|"Portugal"|3|10/06/1992|10/20/1992|10/12/1992|1.3000000E+00
10353|"PICCO"|7|"Piccolo und mehr"|"Geislweg 14"|"Salzburg"|?|"5020"|"Austria"|3|10/07/1992|11/04/1992|10/19/1992|3.6063000E+02
10354|"PERIC"|8|"Pericles Comidas clásicas"|"Calle Dr. Jorge Cash 321"|"México D.F."|?|"05033"|"Mexico"|3|10/08/1992|11/05/1992|10/14/1992|5.3800000E+01
10355|"AROUT"|6|"Around the Horn"|"Brook Farm Stratford St. Mary"|"Colchester"|"Essex"|"CO7 6JX"|"UK"|1|10/09/1992|11/06/1992|10/14/1992|4.1950000E+01
10356|"WANDK"|6|"Die Wandernde Kuh"|"Adenauerallee 900"|"Stuttgart"|?|"70563"|"Germany"|2|10/12/1992|11/09/1992|10/21/1992|3.6710000E+01
10357|"LILAS"|1|"LILA-Supermercado"|"Carrera 52 con Ave. Bolívar #65-98 Llano Largo"|"Barquisimeto"|"Lara"|"3508"|"Venezuela"|3|10/13/1992|11/10/1992|10/26/1992|3.4880000E+01
10358|"LAMAI"|5|"La maison d'Asie"|"1 rue Alsace-Lorraine"|"Toulouse"|?|"31000"|"France"|1|10/14/1992|11/11/1992|10/21/1992|1.9640000E+01
10359|"SEVES"|5|"Seven Seas Imports"|"90 Wadhurst Rd."|"London"|?|"OX15 4NB"|"UK"|3|10/15/1992|11/12/1992|10/20/1992|2.8843000E+02
10360|"BLONP"|4|"Blondel père et fils"|"24, place Kléber"|"Strasbourg"|?|"67000"|"France"|3|10/16/1992|11/13/1992|10/26/1992|1.3170000E+02
10361|"QUICK"|1|"QUICK-Stop"|"Taucherstraße 10"|"Cunewalde"|?|"01307"|"Germany"|2|10/16/1992|11/13/1992|10/27/1992|1.8317000E+02
10362|"BONAP"|3|"Bon app'"|"12, rue des Bouchers"|"Marseille"|?|"13008"|"France"|1|10/19/1992|11/16/1992|10/22/1992|9.6040000E+01
10363|"DRACD"|4|"Drachenblut Delikatessen"|"Walserweg 21"|"Aachen"|?|"52066"|"Germany"|3|10/20/1992|11/17/1992|10/28/1992|3.0540000E+01
10364|"EASTC"|1|"Eastern Connection"|"35 King George"|"London"|?|"WX3 6FW"|"UK"|1|10/20/1992|12/01/1992|10/28/1992|7.1970000E+01
10365|"ANTON"|3|"Antonio Moreno Taquería"|"Mataderos  2312"|"México D.F."|?|"05023"|"Mexico"|2|10/21/1992|11/18/1992|10/26/1992|2.2000000E+01
10366|"GALED"|8|"Galería del gastronómo"|"Rambla de Cataluña, 23"|"Barcelona"|?|"8022"|"Spain"|2|10/22/1992|12/03/1992|11/23/1992|1.0140000E+01
10367|"VAFFE"|7|"Vaffeljernet"|"Smagsløget 45"|"Århus"|?|"8200"|"Denmark"|3|10/22/1992|11/19/1992|10/26/1992|1.3550000E+01
10368|"ERNSH"|2|"Ernst Handel"|"Kirchgasse 6"|"Graz"|?|"8010"|"Austria"|2|10/23/1992|11/20/1992|10/26/1992|1.0195000E+02
10369|"SPLIR"|8|"Split Rail Beer & Ale"|"P.O. Box 555"|"Lander"|"WY"|"82520"|"USA"|2|10/26/1992|11/23/1992|11/02/1992|1.9568000E+02
10370|"CHOPS"|6|"Chop-suey Chinese"|"Hauptstr. 31"|"Bern"|?|"3012"|"Switzerland"|2|10/27/1992|11/24/1992|11/20/1992|1.1700000E+00
10371|"LAMAI"|1|"La maison d'Asie"|"1 rue Alsace-Lorraine"|"Toulouse"|?|"31000"|"France"|1|10/27/1992|11/24/1992|11/17/1992|4.5000000E-01
10372|"QUEEN"|5|"Queen Cozinha"|"Alameda dos Canàrios, 891"|"São Paulo"|"SP"|"05487-020"|"Brazil"|2|10/28/1992|11/25/1992|11/02/1992|8.9078000E+02
10373|"HUNGO"|4|"Hungry Owl All-Night Grocers"|"8 Johnstown Road"|"Cork"|"Co. Cork"|?|"Ireland"|3|10/29/1992|11/26/1992|11/04/1992|1.2412000E+02
10374|"WOLZA"|1|"Wolski Zajazd"|"ul. Filtrowa 68"|"Warszawa"|?|"01-012"|"Poland"|3|10/29/1992|11/26/1992|11/02/1992|3.9400000E+00
10375|"HUNGC"|3|"Hungry Coyote Import Store"|"City Center Plaza 516 Main St."|"Elgin"|"OR"|"97827"|"USA"|2|10/30/1992|11/27/1992|11/02/1992|2.0120000E+01
10376|"MEREP"|1|"Mère Paillarde"|"43 rue St. Laurent"|"Montréal"|"Québec"|"H1J 1C3"|"Canada"|2|11/02/1992|11/30/1992|11/06/1992|2.0390000E+01
10377|"SEVES"|1|"Seven Seas Imports"|"90 Wadhurst Rd."|"London"|?|"OX15 4NB"|"UK"|3|11/02/1992|11/30/1992|11/06/1992|2.2210000E+01
10378|"FOLKO"|5|"Folk och fä HB"|"Åkergatan 24"|"Bräcke"|?|"S-844 67"|"Sweden"|3|11/03/1992|12/01/1992|11/12/1992|5.4400000E+00
10379|"QUEDE"|2|"Que Delícia"|"Rua da Panificadora, 12"|"Rio de Janeiro"|"RJ"|"02389-673"|"Brazil"|1|11/04/1992|12/02/1992|11/06/1992|4.5030000E+01
10380|"HUNGO"|8|"Hungry Owl All-Night Grocers"|"8 Johnstown Road"|"Cork"|"Co. Cork"|?|"Ireland"|3|11/05/1992|12/03/1992|12/10/1992|3.5030000E+01
10381|"LILAS"|3|"LILA-Supermercado"|"Carrera 52 con Ave. Bolívar #65-98 Llano Largo"|"Barquisimeto"|"Lara"|"3508"|"Venezuela"|3|11/05/1992|12/03/1992|11/06/1992|7.9900000E+00
10382|"ERNSH"|4|"Ernst Handel"|"Kirchgasse 6"|"Graz"|?|"8010"|"Austria"|1|11/06/1992|12/04/1992|11/09/1992|9.4770000E+01
10383|"AROUT"|8|"Around the Horn"|"Brook Farm Stratford St. Mary"|"Colchester"|"Essex"|"CO7 6JX"|"UK"|3|11/09/1992|12/07/1992|11/11/1992|3.4240000E+01
10384|"BERGS"|3|"Berglunds snabbköp"|"Berguvsvägen  8"|"Luleå"|?|"S-958 22"|"Sweden"|3|11/09/1992|12/07/1992|11/13/1992|1.6864000E+02
10385|"SPLIR"|1|"Split Rail Beer & Ale"|"P.O. Box 555"|"Lander"|"WY"|"82520"|"USA"|2|11/10/1992|12/08/1992|11/16/1992|3.0960000E+01
10386|"FAMIA"|9|"Familia Arquibaldo"|"Rua Orós, 92"|"São Paulo"|"SP"|"05442-030"|"Brazil"|3|11/11/1992|11/25/1992|11/18/1992|1.3990000E+01
10387|"SANTG"|1|"Santé Gourmet"|"Erling Skakkes gate 78"|"Stavern"|?|"4110"|"Norway"|2|11/11/1992|12/09/1992|11/13/1992|9.3630000E+01
10388|"SEVES"|2|"Seven Seas Imports"|"90 Wadhurst Rd."|"London"|?|"OX15 4NB"|"UK"|1|11/12/1992|12/10/1992|11/13/1992|3.4860000E+01
10389|"BOTTM"|4|"Bottom-Dollar Markets"|"23 Tsawassen Blvd."|"Tsawassen"|"BC"|"T2F 8M4"|"Canada"|2|11/13/1992|12/11/1992|11/17/1992|4.7420000E+01
10390|"ERNSH"|6|"Ernst Handel"|"Kirchgasse 6"|"Graz"|?|"8010"|"Austria"|1|11/16/1992|12/14/1992|11/19/1992|1.2638000E+02
10391|"DRACD"|3|"Drachenblut Delikatessen"|"Walserweg 21"|"Aachen"|?|"52066"|"Germany"|3|11/16/1992|12/14/1992|11/24/1992|5.4500000E+00
10392|"PICCO"|2|"Piccolo und mehr"|"Geislweg 14"|"Salzburg"|?|"5020"|"Austria"|3|11/17/1992|12/15/1992|11/25/1992|1.2246000E+02
10393|"SAVEA"|1|"Save-a-lot Markets"|"187 Suffolk Ln."|"Boise"|"ID"|"83720"|"USA"|3|11/18/1992|12/16/1992|11/27/1992|1.2656000E+02
10394|"HUNGC"|1|"Hungry Coyote Import Store"|"City Center Plaza 516 Main St."|"Elgin"|"OR"|"97827"|"USA"|3|11/18/1992|12/16/1992|11/27/1992|3.0340000E+01
10395|"HILAA"|6|"HILARIÓN-Abastos"|"Carrera 22 con Ave. Carlos Soublette #8-35"|"San Cristóbal"|"Táchira"|"5022"|"Venezuela"|1|11/19/1992|12/17/1992|11/27/1992|1.8441000E+02
10396|"FRANK"|1|"Frankenversand"|"Berliner Platz 43"|"München"|?|"80805"|"Germany"|3|11/20/1992|12/04/1992|11/30/1992|1.3535000E+02
10397|"PRINI"|5|"Princesa Isabel Vinhos"|"Estrada da saúde n. 58"|"Lisboa"|?|"1756"|"Portugal"|1|11/20/1992|12/18/1992|11/26/1992|6.0260000E+01
10398|"SAVEA"|2|"Save-a-lot Markets"|"187 Suffolk Ln."|"Boise"|"ID"|"83720"|"USA"|3|11/23/1992|12/21/1992|12/03/1992|8.9160000E+01
10399|"VAFFE"|8|"Vaffeljernet"|"Smagsløget 45"|"Århus"|?|"8200"|"Denmark"|3|11/24/1992|12/08/1992|12/02/1992|2.7360000E+01
10400|"EASTC"|1|"Eastern Connection"|"35 King George"|"London"|?|"WX3 6FW"|"UK"|3|11/25/1992|12/23/1992|12/10/1992|8.3930000E+01
10401|"RATTC"|1|"Rattlesnake Canyon Grocery"|"2817 Milton Dr."|"Albuquerque"|"NM"|"87110"|"USA"|1|11/25/1992|12/23/1992|12/04/1992|1.2510000E+01
10402|"ERNSH"|8|"Ernst Handel"|"Kirchgasse 6"|"Graz"|?|"8010"|"Austria"|2|11/26/1992|01/07/1993|12/04/1992|6.7880000E+01
10403|"ERNSH"|4|"Ernst Handel"|"Kirchgasse 6"|"Graz"|?|"8010"|"Austria"|3|11/27/1992|12/25/1992|12/03/1992|7.3790000E+01
10404|"MAGAA"|2|"Magazzini Alimentari Riuniti"|"Via Ludovico il Moro 22"|"Bergamo"|?|"24100"|"Italy"|1|11/27/1992|12/25/1992|12/02/1992|1.5597000E+02
10405|"LINOD"|1|"LINO-Delicateses"|"Ave. 5 de Mayo Porlamar"|"I. de Margarita"|"Nueva Esparta"|"4980"|"Venezuela"|1|11/30/1992|12/28/1992|12/16/1992|3.4820000E+01
10406|"QUEEN"|7|"Queen Cozinha"|"Alameda dos Canàrios, 891"|"São Paulo"|"SP"|"05487-020"|"Brazil"|1|12/01/1992|01/12/1993|12/07/1992|1.0804000E+02
10407|"OTTIK"|2|"Ottilies Käseladen"|"Mehrheimerstr. 369"|"Köln"|?|"50739"|"Germany"|2|12/01/1992|12/29/1992|12/24/1992|9.1480000E+01
10408|"FOLIG"|8|"Folies gourmandes"|"184, chaussée de Tournai"|"Lille"|?|"59000"|"France"|1|12/02/1992|12/30/1992|12/08/1992|1.1260000E+01
10409|"OCEAN"|3|"Océano Atlántico Ltda."|"Ing. Gustavo Moncada 8585 Piso 20-A"|"Buenos Aires"|?|"1010"|"Argentina"|1|12/03/1992|12/31/1992|12/08/1992|2.9830000E+01
10410|"BOTTM"|3|"Bottom-Dollar Markets"|"23 Tsawassen Blvd."|"Tsawassen"|"BC"|"T2F 8M4"|"Canada"|3|12/04/1992|01/01/1993|12/09/1992|2.4000000E+00
10411|"BOTTM"|9|"Bottom-Dollar Markets"|"23 Tsawassen Blvd."|"Tsawassen"|"BC"|"T2F 8M4"|"Canada"|3|12/04/1992|01/01/1993|12/15/1992|2.3650000E+01
10412|"WARTH"|8|"Wartian Herkku"|"Torikatu 38"|"Oulu"|?|"90110"|"Finland"|2|12/07/1992|01/04/1993|12/09/1992|3.7700000E+00
10413|"LAMAI"|3|"La maison d'Asie"|"1 rue Alsace-Lorraine"|"Toulouse"|?|"31000"|"France"|2|12/08/1992|01/05/1993|12/10/1992|9.5660000E+01
10414|"FAMIA"|2|"Familia Arquibaldo"|"Rua Orós, 92"|"São Paulo"|"SP"|"05442-030"|"Brazil"|3|12/08/1992|01/05/1993|12/11/1992|2.1480000E+01
10415|"HUNGC"|3|"Hungry Coyote Import Store"|"City Center Plaza 516 Main St."|"Elgin"|"OR"|"97827"|"USA"|1|12/09/1992|01/06/1993|12/18/1992|2.0000000E-01
10416|"WARTH"|8|"Wartian Herkku"|"Torikatu 38"|"Oulu"|?|"90110"|"Finland"|3|12/10/1992|01/07/1993|12/21/1992|2.2720000E+01
10417|"SIMOB"|4|"Simons bistro"|"Vinbæltet 34"|"København"|?|"1734"|"Denmark"|3|12/10/1992|01/07/1993|12/22/1992|7.0290000E+01
10418|"QUICK"|4|"QUICK-Stop"|"Taucherstraße 10"|"Cunewalde"|?|"01307"|"Germany"|1|12/11/1992|01/08/1993|12/18/1992|1.7550000E+01
10419|"RICSU"|4|"Richter Supermarkt"|"Starenweg 5"|"Genève"|?|"1204"|"Switzerland"|2|12/14/1992|01/11/1993|12/24/1992|1.3735000E+02
10420|"WELLI"|3|"Wellington Importadora"|"Rua do Mercado, 12"|"Resende"|"SP"|"08737-363"|"Brazil"|1|12/15/1992|01/12/1993|12/21/1992|4.4120000E+01
10421|"QUEDE"|8|"Que Delícia"|"Rua da Panificadora, 12"|"Rio de Janeiro"|"RJ"|"02389-673"|"Brazil"|1|12/15/1992|01/26/1993|12/21/1992|9.9230000E+01
10422|"FRANS"|2|"Franchi S.p.A."|"Via Monte Bianco 34"|"Torino"|?|"10100"|"Italy"|1|12/16/1992|01/13/1993|12/25/1992|3.0200000E+00
10423|"GOURL"|6|"Gourmet Lanchonetes"|"Av. Brasil, 442"|"Campinas"|"SP"|"04876-786"|"Brazil"|3|12/17/1992|12/31/1992|01/18/1993|2.4500000E+01
10424|"MEREP"|7|"Mère Paillarde"|"43 rue St. Laurent"|"Montréal"|"Québec"|"H1J 1C3"|"Canada"|2|12/17/1992|01/14/1993|12/21/1992|3.7061000E+02
10425|"LAMAI"|6|"La maison d'Asie"|"1 rue Alsace-Lorraine"|"Toulouse"|?|"31000"|"France"|2|12/18/1992|01/15/1993|01/08/1993|7.9300000E+00
10426|"GALED"|4|"Galería del gastronómo"|"Rambla de Cataluña, 23"|"Barcelona"|?|"8022"|"Spain"|1|12/21/1992|01/18/1993|12/31/1992|1.8690000E+01
10427|"PICCO"|4|"Piccolo und mehr"|"Geislweg 14"|"Salzburg"|?|"5020"|"Austria"|2|12/21/1992|01/18/1993|01/25/1993|3.1290000E+01
10428|"REGGC"|7|"Reggiani Caseifici"|"Strada Provinciale 124"|"Reggio Emilia"|?|"42100"|"Italy"|1|12/22/1992|01/19/1993|12/29/1992|1.1090000E+01
10429|"HUNGO"|3|"Hungry Owl All-Night Grocers"|"8 Johnstown Road"|"Cork"|"Co. Cork"|?|"Ireland"|2|12/23/1992|02/03/1993|01/01/1993|5.6630000E+01
10430|"ERNSH"|4|"Ernst Handel"|"Kirchgasse 6"|"Graz"|?|"8010"|"Austria"|1|12/24/1992|01/07/1993|12/28/1992|4.5878000E+02
10431|"BOTTM"|4|"Bottom-Dollar Markets"|"23 Tsawassen Blvd."|"Tsawassen"|"BC"|"T2F 8M4"|"Canada"|2|12/24/1992|01/07/1993|01/01/1993|4.4170000E+01
10432|"SPLIR"|3|"Split Rail Beer & Ale"|"P.O. Box 555"|"Lander"|"WY"|"82520"|"USA"|2|12/25/1992|01/08/1993|01/01/1993|4.3400000E+00
10433|"PRINI"|3|"Princesa Isabel Vinhos"|"Estrada da saúde n. 58"|"Lisboa"|?|"1756"|"Portugal"|3|12/28/1992|01/25/1993|01/26/1993|7.3830000E+01
10434|"FOLKO"|3|"Folk och fä HB"|"Åkergatan 24"|"Bräcke"|?|"S-844 67"|"Sweden"|2|12/28/1992|01/25/1993|01/07/1993|1.7920000E+01
10435|"CONSH"|8|"Consolidated Holdings"|"Berkeley Gardens 12  Brewery"|"London"|?|"WX1 6LT"|"UK"|2|12/29/1992|02/09/1993|01/01/1993|9.2100000E+00
10436|"BLONP"|3|"Blondel père et fils"|"24, place Kléber"|"Strasbourg"|?|"67000"|"France"|2|12/30/1992|01/27/1993|01/05/1993|1.5666000E+02
10437|"WARTH"|8|"Wartian Herkku"|"Torikatu 38"|"Oulu"|?|"90110"|"Finland"|1|12/30/1992|01/27/1993|01/06/1993|1.9970000E+01
10438|"TOMSP"|3|"Toms Spezialitäten"|"Luisenstr. 48"|"Münster"|?|"44087"|"Germany"|2|12/31/1992|01/28/1993|01/08/1993|8.2400000E+00
10439|"MEREP"|6|"Mère Paillarde"|"43 rue St. Laurent"|"Montréal"|"Québec"|"H1J 1C3"|"Canada"|3|01/01/1993|01/29/1993|01/04/1993|4.0700000E+00
10440|"SAVEA"|4|"Save-a-lot Markets"|"187 Suffolk Ln."|"Boise"|"ID"|"83720"|"USA"|2|01/04/1993|02/01/1993|01/22/1993|8.6530000E+01
10441|"OLDWO"|3|"Old World Delicatessen"|"2743 Bering St."|"Anchorage"|"AK"|"99508"|"USA"|2|01/04/1993|02/15/1993|02/05/1993|7.3020000E+01
10442|"ERNSH"|3|"Ernst Handel"|"Kirchgasse 6"|"Graz"|?|"8010"|"Austria"|2|01/05/1993|02/02/1993|01/12/1993|4.7940000E+01
10443|"REGGC"|8|"Reggiani Caseifici"|"Strada Provinciale 124"|"Reggio Emilia"|?|"42100"|"Italy"|1|01/06/1993|02/03/1993|01/08/1993|1.3950000E+01
10444|"BERGS"|3|"Berglunds snabbköp"|"Berguvsvägen  8"|"Luleå"|?|"S-958 22"|"Sweden"|3|01/06/1993|02/03/1993|01/15/1993|3.5000000E+00
10445|"BERGS"|3|"Berglunds snabbköp"|"Berguvsvägen  8"|"Luleå"|?|"S-958 22"|"Sweden"|1|01/07/1993|02/04/1993|01/14/1993|9.3000000E+00
10446|"TOMSP"|6|"Toms Spezialitäten"|"Luisenstr. 48"|"Münster"|?|"44087"|"Germany"|1|01/08/1993|02/05/1993|01/13/1993|1.4680000E+01
